,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable
4008,3284,8065,59.24983878556497,18.10009328326446,1,1.0,1.0,1.0,1,1125,1,4,4,1125,27,57,87,362,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,3,3,0,0,2024-12-30,2022-01-05,within an hour,90%,99%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$775.00,t,2024-12-30,,,t
4009,3,4,59.34435590176409,18.05193167513656,4,1.0,2.0,2.0,4,365,4,4,365,365,0,0,0,0,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,3,3,0,0,2024-12-30,2022-06-16,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,,,f
4010,2,2,59.306954182357,18.078148774802685,3,1.0,2.0,3.0,1,365,1,1,365,365,29,59,89,269,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2014-10-19,within an hour,100%,86%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$5,000.00",t,2024-12-30,2024-05-18,2024-05-19,f
4011,1,1,59.27853342346455,18.009295899222383,2,1.0,0.0,0.0,1,365,1,1,365,365,29,56,83,259,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2015-06-16,a few days or more,0%,4%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$799.00,t,2024-12-30,,,f
4012,1,1,59.30259,17.97664,2,1.0,1.0,1.0,2,365,2,2,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2018-07-09,,,40%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,840.00",t,2024-12-30,,,f
4013,46,55,59.3069,18.08928,6,1.0,2.0,3.0,1,365,2,5,365,365,0,0,0,32,129,129,8,4.24,4.4,4.43,4.5,4.57,4.51,4.21,,37,37,0,0,2024-12-30,2014-06-11,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,545.00",t,2024-12-30,2024-04-14,2024-12-26,f
4014,6,6,59.40722577650137,17.952181538451672,2,1.0,1.0,1.0,1,365,1,7,182,182,30,60,90,365,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,6,5,1,0,2024-12-30,2020-04-15,within a day,100%,95%,f,t,t,Room in aparthotel,Entire home/apt,1 bath,"$1,428.00",t,2024-12-30,,,t
4015,6,6,59.4075,17.95262,3,1.0,1.0,3.0,1,365,1,7,182,182,28,58,88,363,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,6,5,1,0,2024-12-30,2020-04-15,within a day,100%,95%,f,t,t,Room in aparthotel,Entire home/apt,1 bath,"$1,638.00",t,2024-12-30,,,t
4016,6,6,59.40888892050378,17.952896515582765,6,1.0,2.0,4.0,1,365,1,7,182,182,28,58,88,363,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,6,5,1,0,2024-12-30,2020-04-15,within a day,100%,95%,f,t,t,Room in aparthotel,Entire home/apt,1 bath,"$1,946.00",t,2024-12-30,,,t
4017,1,1,59.2989512,17.9598414,10,3.0,3.0,4.0,4,14,4,4,14,14,0,0,0,148,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2019-07-22,within a day,100%,,f,t,f,Entire home,Entire home/apt,3 baths,"$3,400.00",t,2024-12-30,,,f
4018,1,1,59.31026163131607,18.07989995891211,3,1.0,2.0,1.0,1,6,1,1,6,6,28,58,88,88,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,1,1,0,0,2024-12-30,2016-10-13,within an hour,100%,57%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,2024-09-14,2024-09-14,f
4019,1,1,59.2807769,18.0006642,3,1.0,1.0,1.0,1,15,1,1,15,15,28,58,88,88,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2024-04-03,a few days or more,0%,33%,f,f,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,,,f
4020,1,1,59.31065980301182,18.07594835758209,2,1.0,1.0,0.0,2,7,1,2,7,7,12,29,50,51,7,7,0,4.86,4.71,4.71,4.86,5.0,5.0,5.0,,1,0,1,0,2024-12-30,2019-03-26,within a day,100%,89%,f,t,f,Private room in rental unit,Private room,1 bath,$900.00,t,2024-12-30,2024-04-28,2024-11-10,f
4021,1,1,59.29738,18.00135,4,1.0,2.0,4.0,5,365,5,5,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2016-03-16,a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-12-30,,,f
4022,5,5,59.29253,17.98784,8,2.0,3.0,3.0,2,365,2,3,1125,1125,25,55,83,168,19,19,2,4.42,4.26,4.11,4.63,4.47,4.58,4.26,,5,5,0,0,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$1,003.00",t,2024-12-30,2024-05-20,2024-12-08,t
4023,29,37,59.3249171,18.0684549,4,1.0,1.0,2.0,1,365,2,3,99,99,10,33,52,224,15,15,3,4.73,4.6,4.67,4.6,4.47,4.93,4.53,,22,22,0,0,2024-12-30,2020-08-15,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,425.00",t,2024-12-30,2024-05-11,2024-12-22,t
4024,5,5,59.29252161049578,17.99010023762078,2,1.0,1.0,0.0,2,365,2,3,1125,1125,0,21,51,141,18,18,1,4.39,4.56,4.39,4.94,4.78,4.67,4.33,,5,5,0,0,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$600.00,t,2024-12-30,2024-05-04,2024-12-15,t
4025,1,1,59.26759180000001,18.0948002,6,1.0,3.0,4.0,4,10,4,4,10,10,23,53,83,252,4,4,0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,,1,1,0,0,2024-12-30,2021-07-29,within an hour,100%,69%,f,t,t,Entire home,Entire home/apt,1 bath,"$1,643.00",t,2024-12-30,2024-05-05,2024-08-29,f
4026,5,5,59.29409,17.98799,4,1.0,1.0,2.0,2,365,2,3,1125,1125,22,49,77,151,20,20,1,4.45,4.8,4.4,4.55,4.65,4.45,4.6,,5,5,0,0,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$709.00,t,2024-12-30,2024-05-06,2024-12-19,t
4027,1,1,59.2846,18.02527,5,1.0,4.0,2.0,7,16,7,7,16,16,0,0,0,0,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2016-01-25,,,,f,t,t,Entire home,Entire home/apt,1.5 baths,,,2024-12-30,,,f
4028,5,5,59.294639070816906,17.990000491755286,4,1.0,1.0,1.0,2,365,2,3,1125,1125,15,41,66,128,29,29,2,4.41,4.52,4.45,4.52,4.62,4.34,4.34,,5,5,0,0,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$717.00,t,2024-12-30,2024-05-12,2024-12-12,t
4029,2,3,59.37709267068767,17.90646322620494,2,1.0,1.0,2.0,1,365,1,1,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,2,0,2,0,2024-12-30,2020-01-19,,,0%,f,t,t,Private room in rental unit,Private room,Half-bath,,t,2024-12-30,,,f
4030,1,1,59.29624785123809,18.091342604118683,3,1.0,1.0,1.0,1,365,1,1,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2023-05-02,within an hour,100%,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,505.00",t,2024-12-30,,,f
4031,6,11,59.346075850535456,18.05624246449496,3,1.5,2.0,2.0,2,365,2,2,365,365,14,29,29,29,3,3,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,,6,1,5,0,2024-12-30,2020-01-30,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$9,926.00",t,2024-12-30,2024-08-11,2024-09-29,t
4032,1,1,59.2821806,18.0772967,3,1.0,1.0,2.0,2,20,2,2,20,20,0,0,0,0,4,4,0,4.75,5.0,4.5,5.0,5.0,4.25,5.0,,1,1,0,0,2024-12-30,2012-05-07,within a few hours,100%,71%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-11,2024-10-20,f
4033,1,4,59.32705,18.04194,2,1.0,1.0,1.0,2,365,2,2,365,365,10,16,16,16,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2014-07-25,within an hour,100%,75%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,071.00",t,2024-12-30,2024-04-26,2024-09-16,f
4034,1,1,59.317277117955214,18.066102968805613,2,1.0,1.0,2.0,2,7,2,2,7,7,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2015-11-24,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-05-19,f
4035,1,1,59.27321026751099,18.07904895131792,4,1.0,2.0,2.0,2,365,2,2,365,365,15,31,47,173,10,10,1,4.9,5.0,5.0,4.9,4.9,4.9,5.0,,1,1,0,0,2024-12-30,2013-11-05,within a few hours,100%,70%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,100.00",t,2024-12-30,2024-04-29,2024-12-08,f
4036,2,2,59.30491,18.03523,4,2.0,2.0,2.0,1,365,1,1,365,365,6,6,6,6,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2,1,1,0,2024-12-30,2015-08-07,,,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$4,500.00",t,2024-12-30,2024-05-19,2024-05-19,f
4037,1,1,59.30491,18.00132,5,1.0,3.0,0.0,5,40,5,5,40,40,0,0,0,63,4,4,1,5.0,4.75,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2024-04-07,within a few hours,100%,70%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-12-30,2024-06-30,2024-12-27,f
4038,2,2,59.3157198,18.0839091,4,1.0,1.0,0.0,2,1125,2,3,1125,1125,12,14,39,293,26,26,3,4.77,4.73,4.73,5.0,4.92,4.96,4.73,,2,2,0,0,2024-12-30,2016-05-31,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$896.00,t,2024-12-30,2024-04-27,2024-12-26,f
4039,1,1,59.281642153975945,18.084345104893508,3,1.0,2.0,2.0,3,10,3,3,10,10,0,0,0,0,5,5,0,5.0,5.0,5.0,5.0,4.8,4.6,4.6,,1,1,0,0,2024-12-30,2019-01-27,,,86%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-08-25,f
4040,2,2,59.27607017947764,17.960131494285275,6,1.0,4.0,2.0,3,365,3,3,365,365,0,0,0,0,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,2,2,0,0,2024-12-30,2015-08-08,,,75%,f,t,t,Entire home,Entire home/apt,2 baths,,t,2024-12-30,,,f
4041,1,1,59.26476,18.01413,4,1.0,1.0,1.0,1,365,1,1,365,365,28,58,88,268,2,2,0,4.5,4.5,3.5,4.5,5.0,4.5,5.0,,1,1,0,0,2024-12-30,2020-10-05,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-12-30,2024-05-12,2024-05-19,t
4042,1,1,59.33058943394056,18.028893329153515,4,1.0,2.0,2.0,1,1125,1,1,1125,1125,0,27,57,57,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2024-02-18,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$5,000.00",t,2024-12-30,2024-05-20,2024-05-20,f
4043,1,1,59.2651,18.09702,6,1.5,4.0,5.0,5,14,5,5,14,14,27,57,87,362,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2024-04-08,,,,f,t,t,Entire home,Entire home/apt,1.5 baths,"$2,500.00",t,2024-12-30,,,f
4044,1,1,59.34652289999999,18.0959867,2,1.0,1.0,2.0,1,365,1,1,365,365,16,39,67,153,17,17,1,4.88,4.88,4.88,4.94,4.94,4.82,4.94,,1,1,0,0,2024-12-30,2024-04-08,within an hour,100%,87%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,2024-05-20,2024-12-07,f
4045,2,3,59.41525,17.93629,6,2.0,4.0,4.0,3,365,3,3,365,365,30,60,90,90,12,12,0,4.75,4.83,4.5,4.92,4.92,4.83,4.75,,1,1,0,0,2024-12-30,2018-09-06,within a day,83%,94%,t,t,t,Entire townhouse,Entire home/apt,2 baths,"$2,278.00",t,2024-12-30,2024-05-18,2024-08-26,f
4046,102,110,59.33388744083682,17.947698963003905,2,1.0,1.0,1.0,3,90,1,3,90,90,0,0,0,130,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,69,69,0,0,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$820.00,t,2024-12-30,,,f
4047,102,110,59.33376149339532,17.945984065340802,2,1.0,1.0,1.0,3,90,1,3,90,90,0,0,0,131,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,69,69,0,0,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$895.00,t,2024-12-30,,,f
4048,1,1,59.34953,18.03807,2,1.0,1.0,2.0,1,365,1,1,365,365,0,0,0,0,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2024-04-08,,,86%,f,f,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-02,2024-06-01,f
4049,1,2,59.3086,18.08871,4,1.0,1.0,1.0,2,365,2,2,365,365,29,59,89,269,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,1,1,0,0,2024-12-30,2013-10-03,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$4,000.00",t,2024-12-30,2024-05-18,2024-05-20,f
4050,1,1,59.33596,18.03051,2,1.0,1.0,2.0,3,7,3,3,1125,1125,0,0,0,0,10,10,0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,,1,1,0,0,2024-12-30,2020-04-17,within an hour,100%,87%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-11-25,f
4051,2,3,59.30192219913912,17.99253912807835,3,1.0,1.0,1.0,2,30,3,3,30,30,2,29,56,236,4,4,0,5.0,4.75,4.75,5.0,5.0,4.75,5.0,,1,1,0,0,2024-12-30,2017-06-29,within a day,57%,27%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-12-30,2024-05-19,2024-10-20,f
4052,2,2,59.32302,18.07291,2,1.0,1.0,1.0,1,365,1,1,365,365,14,44,70,327,51,51,7,4.45,4.24,4.31,4.59,4.57,4.92,4.45,,2,2,0,0,2024-12-30,2023-08-29,within an hour,97%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$984.00,t,2024-12-30,2024-04-19,2024-12-15,t
4053,46,55,59.32378,18.06796,7,1.0,2.0,4.0,1,365,2,5,365,365,6,10,29,49,49,49,5,4.71,4.8,4.82,4.8,4.76,4.78,4.47,,37,37,0,0,2024-12-30,2014-06-11,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,304.00",t,2024-12-30,2024-04-21,2024-12-12,f
4054,102,110,59.30853325233377,18.08120616794209,2,1.0,1.0,1.0,14,90,14,14,90,90,0,0,0,173,9,9,0,4.11,4.67,4.11,4.44,4.78,4.67,4.0,,69,69,0,0,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,601.00",t,2024-12-30,2024-05-15,2024-10-02,f
4055,1,2,59.30857,18.09126,2,1.0,1.0,1.0,1,365,1,1,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,0,1,0,2024-12-30,2014-06-24,,,,f,t,t,Private room in rental unit,Private room,1 private bath,"$5,000.00",t,2024-12-30,,,f
4056,1,1,59.34503689892092,18.04158810054678,3,1.5,1.0,0.0,2,365,2,3,365,365,0,27,57,235,6,6,0,4.83,5.0,4.67,5.0,5.0,4.83,5.0,,1,1,0,0,2024-12-30,2014-06-12,within a day,100%,89%,f,t,f,Entire rental unit,Entire home/apt,1.5 baths,"$2,000.00",t,2024-12-30,2024-05-12,2024-08-26,f
4057,102,110,59.30993372575437,18.08103345200941,2,1.0,1.0,1.0,14,90,5,21,90,90,0,0,0,55,13,13,0,4.62,4.69,4.77,4.85,4.92,5.0,4.69,,69,69,0,0,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,604.00",t,2024-12-30,2024-05-11,2024-09-15,f
4058,1,1,59.26644232762122,18.13284051353407,1,0.5,1.0,1.0,1,7,1,1,7,7,27,57,87,362,15,15,0,4.93,4.87,4.8,4.87,4.8,4.8,4.87,,1,0,1,0,2024-12-30,2021-07-10,within an hour,100%,100%,t,t,t,Private room in rental unit,Private room,Shared half-bath,$400.00,t,2024-12-30,2024-04-21,2024-11-24,f
4059,2,3,59.304994,17.957238,4,1.0,3.0,3.0,14,30,14,14,30,30,0,27,57,181,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,2,1,1,0,2024-12-30,2013-06-05,within a few hours,100%,80%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,027.00",t,2024-12-30,2024-08-04,2024-08-04,f
4060,1,2,59.27210226969598,18.1351157398906,5,1.0,3.0,0.0,6,40,6,6,40,40,0,0,0,98,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2014-11-17,within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,250.00",t,2024-12-30,,,f
4061,1,2,59.34739,18.05853,2,1.0,1.0,2.0,3,365,3,3,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,0,1,0,2024-12-30,2016-07-05,,,13%,f,t,t,Private room in bed and breakfast,Private room,1 bath,,t,2024-12-30,,,f
4062,1,2,59.31605986486648,18.0280236283819,2,1.0,1.0,2.0,2,365,2,2,365,365,0,0,0,0,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2016-03-29,,,80%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-20,2024-08-11,f
4063,1,1,59.29785107254876,18.00452917188319,3,1.0,1.0,2.0,2,3,2,2,3,3,0,0,0,0,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2019-10-31,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f
4064,3,7,59.33657,18.05285,3,1.0,1.0,3.0,1,1125,1,1,1,1125,27,57,87,362,9,9,0,4.44,4.56,4.22,4.56,4.67,4.89,4.11,,3,3,0,0,2024-12-30,2023-12-12,within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$2,042.00",t,2024-12-30,2024-05-17,2024-11-29,t
4065,3,7,59.33613,18.05451,4,1.0,1.0,2.0,1,1125,1,1,1,1125,29,57,83,358,4,4,0,4.5,4.75,4.5,4.5,5.0,5.0,4.5,,3,3,0,0,2024-12-30,2023-12-12,within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-07-10,2024-10-22,t
4066,1,1,59.29292,17.9179,7,1.0,4.0,6.0,4,30,4,4,30,30,29,59,89,179,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2024-04-10,,,,f,f,t,Entire home,Entire home/apt,1 bath,"$2,000.00",t,2024-12-30,,,f
4067,1,2,59.265136553122105,18.055307037048827,2,1.0,1.0,2.0,3,7,3,3,7,7,0,0,0,0,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2021-10-01,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,,2024-12-30,,,f
4068,1,1,59.2973544,18.0779725,2,1.0,1.0,0.0,1,365,1,1,365,365,0,1,1,76,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2017-07-03,a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$743.00,t,2024-12-30,,,f
4069,1,1,59.38861669137893,17.889177872814912,3,1.0,2.0,0.0,3,365,3,3,365,365,28,58,88,178,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2017-01-05,,,,f,t,t,Entire home,Entire home/apt,1 bath,"$2,195.00",,2024-12-30,,,f
4070,1,1,59.34094416066988,18.059900030493736,2,1.0,1.0,2.0,2,365,3,3,365,365,0,0,0,0,5,5,0,5.0,5.0,5.0,4.6,5.0,4.8,5.0,,1,1,0,0,2024-12-30,2012-09-28,,,89%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-04-27,2024-09-15,f
4071,46,55,59.34601060992579,18.095420823108533,2,1.0,0.0,1.0,1,365,2,5,365,365,6,34,57,168,36,36,7,4.58,4.78,4.81,4.72,4.58,4.58,4.56,,37,37,0,0,2024-12-30,2014-06-11,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,043.00",t,2024-12-30,2024-04-21,2024-12-26,f
4072,41,46,59.3472488,18.051788,4,1.0,1.0,2.0,6,103,1,3,3,103,16,40,70,282,40,40,2,4.95,4.95,4.95,4.95,4.95,4.88,4.83,,39,39,0,0,2024-12-30,2023-09-06,within an hour,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,356.00",t,2024-12-30,2024-04-21,2024-12-13,f
4073,1,1,59.37266,17.90559,6,1.0,4.0,2.0,3,21,4,4,21,21,0,0,0,0,5,5,0,5.0,4.8,5.0,5.0,5.0,4.6,5.0,,1,1,0,0,2024-12-30,2024-04-13,,,71%,f,t,t,Entire villa,Entire home/apt,1.5 baths,,t,2024-12-30,2024-06-23,2024-08-09,f
4074,1,2,59.32684,18.04438,3,1.0,2.0,2.0,2,365,2,2,365,365,27,57,87,260,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,1,1,0,0,2024-12-30,2014-10-21,within a day,60%,38%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,500.00",t,2024-12-30,2024-05-20,2024-08-21,f
4075,1,1,59.30969940364582,18.03025328023918,2,1.0,1.0,1.0,1,13,1,1,13,13,14,38,68,158,7,7,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,0,1,0,2024-12-30,2021-07-05,within an hour,100%,59%,f,t,t,Private room in rental unit,Private room,1 shared bath,$875.00,t,2024-12-30,2024-05-19,2024-10-12,f
4076,1,1,59.31866,18.06993,2,1.0,1.0,1.0,1,8,1,1,8,8,0,18,19,66,26,26,0,4.81,4.81,4.85,4.92,5.0,4.96,4.65,,1,0,1,0,2024-12-30,2015-12-03,within an hour,100%,94%,t,t,t,Private room in home,Private room,1 shared bath,$950.00,t,2024-12-30,2024-04-27,2024-11-03,f
4077,1,1,59.37852689767258,17.899993055740904,9,3.0,5.0,5.0,1,14,1,1,14,14,13,23,37,256,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2022-03-13,a few days or more,38%,0%,f,t,t,Entire home,Entire home/apt,3 baths,"$2,500.00",t,2024-12-30,,,f
4078,1,1,59.34195,18.03362,5,1.0,2.0,2.0,1,365,1,1,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2014-08-22,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$12,000.00",t,2024-12-30,,,f
4079,1,3,59.315215544300536,18.05802583694458,5,2.0,3.0,0.0,7,365,5,7,365,365,0,4,7,83,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2024-12-30,2011-06-26,within a day,71%,33%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$2,200.00",t,2024-12-30,2024-06-28,2024-08-01,f
4080,1,1,59.3195628359481,18.04715234490463,2,1.0,1.0,1.0,90,365,90,90,365,365,11,41,71,251,9,9,0,4.56,4.56,4.56,4.56,4.78,4.56,4.56,,1,1,0,0,2024-12-30,2017-11-15,,,96%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,2024-04-26,2024-05-30,f
4081,1,1,59.29548725203773,17.94720067626694,9,3.0,5.0,5.0,5,30,5,5,30,30,0,0,0,19,4,4,0,5.0,5.0,4.25,5.0,5.0,4.75,4.75,,1,1,0,0,2024-12-30,2024-04-07,within an hour,100%,100%,f,t,t,Entire home,Entire home/apt,3 baths,"$4,000.00",t,2024-12-30,2024-07-09,2024-07-24,f
4082,1,1,59.29671165785733,18.0493370711897,5,1.0,2.0,0.0,1,30,1,1,30,30,25,53,80,80,8,8,0,5.0,5.0,4.75,5.0,5.0,4.63,4.88,,1,1,0,0,2024-12-30,2024-02-25,a few days or more,33%,33%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,2024-05-19,2024-08-26,f
4083,1,2,59.258175757404686,18.073881849737568,2,1.0,1.0,1.0,1,365,1,1,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2016-02-06,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,078.00",t,2024-12-30,,,f
4084,1,1,59.309571941819335,18.06350402865224,2,1.0,1.0,0.0,3,365,3,3,365,365,0,0,0,56,9,9,0,5.0,4.89,5.0,5.0,5.0,4.67,4.89,,1,1,0,0,2024-12-30,2015-07-02,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,090.00",t,2024-12-30,2024-05-07,2024-07-29,f
4085,1,2,59.3005187,17.9814729,2,1.0,1.0,2.0,1,365,1,1,365,365,29,59,89,269,0,0,0,4.9,4.9,4.9,5.0,5.0,4.9,4.8,,1,1,0,0,2024-12-30,2021-12-18,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f
